class_cnt,hypot_acc_emb_dist,hypot_f1_emb_dist,hypot_acc_conf_mat,hypot_f1_conf_mat,hypot_acc_purity_impr,hypot_f1_purity_impr
176.0,0.8477043673012318,0.5936087255313516,0.8439716312056738,0.5947822099775442,0.8366927958193355,0.5687288602972419
175.0,0.8477043673012318,0.5969852713669503,0.8449048152295633,0.5982503751761218,0.8372527062336693,0.5683218225065366
174.0,0.8477043673012318,0.6003092301378377,0.8450914520343412,0.601851144038261,0.837812616648003,0.5715822059145281
173.0,0.8477043673012318,0.6037792289779814,0.8450914520343412,0.599609860774987,0.837812616648003,0.5700662110110961
172.0,0.8519970138111236,0.6045127639676314,0.8450914520343412,0.6030823957371684,0.837812616648003,0.570384137170037
171.0,0.8519970138111236,0.6033383034486335,0.845278088839119,0.606638152698117,0.837812616648003,0.5731627731330926
170.0,0.8519970138111236,0.6010442873372744,0.845278088839119,0.6100548131203369,0.8432250839865622,0.5747381472135003
169.0,0.8519970138111236,0.6018112536101443,0.845278088839119,0.6133223477642591,0.8432250839865622,0.5727836231730006
168.0,0.8519970138111236,0.6034093465963152,0.845278088839119,0.6169446830648305,0.8432250839865622,0.5761429046877857
167.0,0.8519970138111236,0.6011060964961104,0.845278088839119,0.6202441516523955,0.8432250839865622,0.5745874941359027
166.0,0.8519970138111236,0.6039240102476389,0.8462112728630086,0.6233877193810439,0.8521836506159015,0.5736778979528283
165.0,0.8519970138111236,0.6017745303581289,0.847331093691676,0.6248652456941399,0.8521836506159015,0.5736710060022934
164.0,0.8519970138111236,0.6053145481921829,0.847331093691676,0.6285618846138019,0.8521836506159015,0.5770116471172813
163.0,0.8536767450541247,0.6082349544780876,0.847331093691676,0.6320810100602253,0.8523702874206793,0.5760683540170642
162.0,0.8536767450541247,0.6058528846073842,0.8475177304964538,0.6339405699911685,0.8536767450541247,0.5754637215383587
161.0,0.8538633818589025,0.6044040407846967,0.8475177304964538,0.6378262894758356,0.8538633818589025,0.575978036994943
160.0,0.8538633818589025,0.6019315985479815,0.8475177304964538,0.6416831340990385,0.8538633818589025,0.5733576905262397
159.0,0.8538633818589025,0.6005200237171611,0.8525569242254573,0.6439166842487812,0.8546099290780141,0.5730278842982249
158.0,0.8538633818589025,0.5999607360637808,0.8525569242254573,0.6441946493915142,0.8546099290780141,0.5715818558129362
157.0,0.8538633818589025,0.6036482530474381,0.8525569242254573,0.6447643683674932,0.8546099290780141,0.5694589725567484
156.0,0.8538633818589025,0.6071972833103165,0.8527435610302352,0.6489295280343436,0.8547965658827921,0.573102440924897
155.0,0.8538633818589025,0.6056083482535681,0.8527435610302352,0.6498699220921295,0.85498320268757,0.5768006644634279
154.0,0.8538633818589025,0.6095408728520967,0.8527435610302352,0.6476679985281426,0.8553564762971257,0.5773094869091997
153.0,0.8538633818589025,0.6103875529643251,0.8527435610302352,0.6465029195187333,0.8553564762971257,0.5758774316441971
152.0,0.8540500186636805,0.6091083733469547,0.8527435610302352,0.6455493130354496,0.8553564762971257,0.5740105227837091
151.0,0.8540500186636805,0.6127055575482857,0.8529301978350131,0.6441798089715173,0.8553564762971257,0.5744628784984084
150.0,0.8540500186636805,0.6138205704613254,0.8529301978350131,0.6477124415500513,0.8553564762971257,0.5726796615830648
149.0,0.85498320268757,0.618021692066575,0.8529301978350131,0.6453874873223681,0.8555431131019037,0.5707407214814446
148.0,0.8551698394923479,0.6166386536768859,0.8529301978350131,0.6436508082604694,0.8555431131019037,0.5678521685698933
147.0,0.8551698394923479,0.6185659120992029,0.8572228443449048,0.6447815945749691,0.8581560283687943,0.5661825659836528
146.0,0.8551698394923479,0.617966540171958,0.8574094811496827,0.6493073739632512,0.8581560283687943,0.5648808193623006
145.0,0.8551698394923479,0.6221872077821592,0.8579693915640164,0.6512106482728515,0.8639417693169092,0.5628769778437672
144.0,0.8551698394923479,0.6220767507027013,0.8579693915640164,0.6534181467476715,0.8641284061216872,0.5604859755321825
143.0,0.8553564762971257,0.6218314769945764,0.8579693915640164,0.6579875075361126,0.8641284061216872,0.5642389613133668
142.0,0.8553564762971257,0.6258752299936121,0.8583426651735723,0.6626864963728395,0.8643150429264651,0.5627955126811999
141.0,0.8581560283687943,0.6257989359807067,0.8583426651735723,0.6673615918728276,0.8764464352370287,0.566575290687875
140.0,0.8581560283687943,0.6271767873152693,0.8583426651735723,0.665665904246614,0.8766330720418066,0.564525860436301
139.0,0.8581560283687943,0.6301472336480485,0.8583426651735723,0.6633248733877322,0.8775662560656962,0.5650014894366734
138.0,0.8581560283687943,0.6297204817839361,0.8583426651735723,0.6627673897274443,0.8775662560656962,0.5621728418156663
137.0,0.8592758491974617,0.6310611888054404,0.8583426651735723,0.6622701737459247,0.8775662560656962,0.5610418878746772
136.0,0.8592758491974617,0.6355332801890822,0.8583426651735723,0.667111763606108,0.8779395296752519,0.5596290132023185
135.0,0.8596491228070176,0.6349362748582269,0.8583426651735723,0.6719170903284234,0.8786860768943636,0.5572876303767728
134.0,0.8596491228070176,0.6396000557753285,0.8583426651735723,0.6719440430315302,0.8824188129899216,0.5551464293026797
133.0,0.8596491228070176,0.637093199707466,0.8583426651735723,0.6768143504573408,0.8878312803284808,0.5536251774188841
132.0,0.8598357596117955,0.6353275568386663,0.8583426651735723,0.6807173707695,0.8902575587905935,0.5517304366392128
131.0,0.8598357596117955,0.6325592162220142,0.8585293019783501,0.6824871303672481,0.8906308324001493,0.5559669214171986
130.0,0.8603956700261292,0.634553266015031,0.858715938783128,0.687126534585627,0.8913773796192609,0.5539756569135885
129.0,0.8603956700261292,0.6328508410965934,0.8590892123926839,0.6889706926897121,0.8917506532288167,0.5543987227457133
128.0,0.8605823068309071,0.6353695999883147,0.8590892123926839,0.6891077105695261,0.8919372900335947,0.5535241077406516
127.0,0.8620754012691303,0.6353228656702108,0.8590892123926839,0.6892787850024834,0.8975363941769317,0.5520822302822957
126.0,0.8622620380739082,0.6338664326687005,0.8590892123926839,0.688177776416329,0.9018290406868235,0.5489870944355331
125.0,0.8622620380739082,0.6320143733739699,0.8598357596117955,0.6870875260596294,0.9018290406868235,0.5471691297113183
124.0,0.862448674878686,0.6307207928400028,0.8598357596117955,0.687482640599785,0.9018290406868235,0.5458745977954577
123.0,0.862448674878686,0.6278637312586928,0.8603956700261292,0.6861412133781014,0.9020156774916014,0.5435140669835741
122.0,0.862448674878686,0.6252585207127452,0.8605823068309071,0.6886017773102678,0.9022023142963792,0.5414074218358584
121.0,0.862635311683464,0.6239764353247421,0.8605823068309071,0.6860936289396075,0.9023889511011571,0.5458836013951716
120.0,0.862635311683464,0.6233429141963763,0.8605823068309071,0.6913944121094552,0.9040686823441583,0.5490580098147666
119.0,0.8628219484882419,0.6224491061657251,0.8605823068309071,0.6888225806920533,0.9044419559537141,0.5536738513019408
118.0,0.8628219484882419,0.6217956264219593,0.8605823068309071,0.689974620916133,0.904628592758492,0.5511937871463328
117.0,0.8628219484882419,0.6254007239776718,0.8605823068309071,0.6874086971585989,0.9051885031728257,0.5509124808190967
116.0,0.8630085852930198,0.6235428970875158,0.8609555804404628,0.6861442861632571,0.9115341545352743,0.5476145785505825
115.0,0.8630085852930198,0.6217294667539855,0.8609555804404628,0.6846634891589686,0.9137737961926092,0.5461124628866999
114.0,0.8630085852930198,0.6271497770235928,0.8618887644643524,0.6836758023504942,0.9137737961926092,0.5509015306060085
113.0,0.8630085852930198,0.6253404397107302,0.8618887644643524,0.6850823764770978,0.9143337066069429,0.5495755314752433
112.0,0.8630085852930198,0.6227601564885429,0.8618887644643524,0.6835931376231607,0.9143337066069429,0.5544585711659947
111.0,0.8631952220977976,0.6215561199814515,0.8618887644643524,0.6896053867529859,0.9158268010451661,0.5561170711828609
110.0,0.8635684957073535,0.6264607120831973,0.8618887644643524,0.6885748543908305,0.9158268010451661,0.5611712552096219
109.0,0.8641284061216872,0.6244007660727361,0.8618887644643524,0.6947206182461275,0.9188129899216125,0.5583917669460693
108.0,0.8643150429264651,0.6222709123305565,0.8620754012691303,0.7003003372588305,0.9189996267263905,0.5573908390314396
107.0,0.8650615901455767,0.6202098813071072,0.8620754012691303,0.701751116203418,0.9193729003359462,0.5587965178854577
106.0,0.8667413213885778,0.6180474799361647,0.8631952220977976,0.7084231706533698,0.9193729003359462,0.5584078193167588
105.0,0.8669279581933558,0.6153294622959039,0.8635684957073535,0.7086958932723757,0.91993281075028,0.5566487107860166
104.0,0.8669279581933558,0.6151563615149732,0.8650615901455767,0.7104811577577501,0.91993281075028,0.5619982521942305
103.0,0.8755132512131393,0.6142195707239775,0.8650615901455767,0.707727253567614,0.9203060843598357,0.5590149893603769
102.0,0.8755132512131393,0.6182302746267166,0.8650615901455767,0.7097515231557665,0.9208659947741694,0.5566541209852501
101.0,0.8799925345278089,0.6171708004135819,0.8673012318029115,0.7087216405440145,0.9208659947741694,0.5572999255341368
100.0,0.8811123553564763,0.616375352118173,0.8678611422172452,0.7091758709529148,0.9208659947741694,0.5625331607153613
99.0,0.8811123553564763,0.6225171228253097,0.8680477790220231,0.7073145506927727,0.9208659947741694,0.5679073178388093
98.0,0.8811123553564763,0.6235766765726026,0.8680477790220231,0.7061204168540853,0.9210526315789473,0.5737039159254181
97.0,0.8814856289660321,0.621472320967312,0.868234415826801,0.7098037049639759,0.9210526315789473,0.5695283499118658
96.0,0.8818589025755879,0.6249679804378053,0.868234415826801,0.7081451507612685,0.9210526315789473,0.56578683627876
95.0,0.8820455393803658,0.6245288062442313,0.868234415826801,0.7103253176382431,0.9210526315789473,0.5715957830885822
94.0,0.8820455393803658,0.6239918870778869,0.868234415826801,0.7083233776455992,0.9210526315789473,0.5678558136039407
93.0,0.8820455393803658,0.6209347794737865,0.868234415826801,0.7070707206435917,0.9210526315789473,0.5632092564296042
92.0,0.8820455393803658,0.6203965351124386,0.868234415826801,0.7087176389706967,0.9210526315789473,0.5621537480261413
91.0,0.8837252706233669,0.6179999720677345,0.8686076894363568,0.7116234016293363,0.9210526315789473,0.5610663199494945
90.0,0.8837252706233669,0.6140470685732947,0.8686076894363568,0.7124315716742295,0.9210526315789473,0.5588117457318453
89.0,0.8840985442329228,0.6115053232993718,0.8686076894363568,0.7199764719626528,0.9212392683837253,0.5568836739058449
88.0,0.8840985442329228,0.6081156076900285,0.8686076894363568,0.716869156354407,0.921612541993281,0.5536454980610187
87.0,0.8848450914520344,0.6065600164019146,0.8687943262411347,0.7143654365913493,0.9232922732362822,0.5530298861735605
86.0,0.8852183650615901,0.6031727582193122,0.8687943262411347,0.7126697922450093,0.9232922732362822,0.5594587775412267
85.0,0.8863381858902576,0.6010019474362059,0.8687943262411347,0.714633458190115,0.9234789100410601,0.5560361681392422
84.0,0.8867114594998133,0.5972461823015018,0.8699141470698022,0.7189019713733946,0.923665546845838,0.5512305065839203
83.0,0.8870847331093692,0.6045257352750517,0.8704740574841359,0.717000691374354,0.923665546845838,0.5459281821734489
82.0,0.8872713699141471,0.6027564996125551,0.8706606942889138,0.716867205882112,0.9244120940649496,0.5428353800877306
81.0,0.8872713699141471,0.6101918826278232,0.8708473310936917,0.7153700899950685,0.9249720044792833,0.5428056177836124
80.0,0.8872713699141471,0.6053375759790349,0.8717805151175811,0.7158358846157543,0.9262784621127287,0.5471024953558603
79.0,0.8876446435237029,0.6021719687906671,0.8719671519223591,0.7150997632487762,0.9264650989175065,0.542679123473876
78.0,0.8876446435237029,0.6098859650413535,0.8719671519223591,0.72425354589785,0.9268383725270624,0.5496368174815289
77.0,0.8883911907428145,0.612060465915341,0.8719671519223591,0.7221220774692789,0.927584919746174,0.553532580359618
76.0,0.8885778275475924,0.6157912491895514,0.8719671519223591,0.7314653627402907,0.9277715565509519,0.5520461322543678
75.0,0.8885778275475924,0.6153716945369699,0.8723404255319149,0.7330705546171302,0.9290780141843972,0.5489836426463233
74.0,0.8896976483762598,0.6138313200836945,0.8730869727510265,0.7310291159906452,0.9290780141843972,0.549638303203285
73.0,0.8926838372527063,0.6098178979399915,0.8773796192609182,0.7286461368615088,0.9305711086226204,0.5544444613041644
72.0,0.8973497573721538,0.6089568655118316,0.8777528928704741,0.7304028946712411,0.9309443822321762,0.5559708630347463
71.0,0.8977230309817096,0.6090858363497726,0.8786860768943636,0.7308555472762858,0.9346771183277343,0.5536746751927167
70.0,0.8980963045912654,0.6045378395435249,0.8786860768943636,0.7293882182325219,0.9354236655468459,0.5490624876868289
69.0,0.8982829413960433,0.6133036892279384,0.8794326241134752,0.7319253166277564,0.9356103023516238,0.5570220368766534
68.0,0.9014557670772676,0.610192927707585,0.8794326241134752,0.730082359916111,0.9357969391564016,0.5554081273331926
67.0,0.9025755879059351,0.6068379826669522,0.8794326241134752,0.7299480274039746,0.9380365808137364,0.5510800740429657
66.0,0.9100410600970511,0.6026142495228585,0.8799925345278089,0.7271199379581124,0.9384098544232923,0.5471169742932817
65.0,0.9109742441209406,0.5984187425957876,0.8801791713325868,0.7268695658161388,0.9384098544232923,0.5432246663577341
64.0,0.9113475177304965,0.6015247613236125,0.8801791713325868,0.7332073286494598,0.9384098544232923,0.536087829705324
63.0,0.9117207913400522,0.6032119958424074,0.8829787234042553,0.7347402552976771,0.938783128032848,0.5316631855913798
62.0,0.9120940649496081,0.6005424067190621,0.885591638671146,0.7353561194862751,0.9462486002239642,0.5254590600430472
61.0,0.9122807017543859,0.5967688353078787,0.8874580067189249,0.7362765190395137,0.9548338932437477,0.5189982991230183
60.0,0.9132138857782754,0.5972622479953138,0.8982829413960433,0.7355687942773462,0.9563269876819709,0.5214747480596044
59.0,0.9143337066069429,0.5979929434124475,0.8986562150055991,0.7363463290423524,0.9574468085106383,0.5158994194004433
58.0,0.9204927211646137,0.5925654401900655,0.898842851810377,0.737547103628299,0.958006718924972,0.5149478002278843
57.0,0.9206793579693916,0.5912699145631739,0.8994027622247107,0.7355601178981019,0.958006718924972,0.5122843426570568
56.0,0.9227323628219485,0.5902972539847905,0.9005225830533782,0.7354366574062573,0.959873086972751,0.505010762940269
55.0,0.9229189996267264,0.5838120947076011,0.9008958566629339,0.740726789579802,0.9611795446061964,0.5142063485206974
54.0,0.9232922732362822,0.5853730205229839,0.9010824934677119,0.7421023289096356,0.9621127286300859,0.5061980216325056
53.0,0.9232922732362822,0.5869367658102697,0.9023889511011571,0.7403587453882527,0.9697648376259799,0.5030586090652551
52.0,0.9260918253079508,0.581698598000166,0.9038820455393803,0.7385580861590951,0.9699514744307578,0.49991436588043336
51.0,0.9260918253079508,0.5774149906302674,0.9040686823441583,0.7432371848294439,0.9703247480403135,0.4999168151698648
50.0,0.9303844718178425,0.5701655430451579,0.904628592758492,0.7472019675317142,0.9703247480403135,0.48991524100108275
49.0,0.9378499440089586,0.5623590036566253,0.9053751399776035,0.749688766790454,0.9708846584546472,0.486314585168189
48.0,0.9380365808137364,0.5601888772007105,0.9074281448301605,0.752167250666412,0.9798432250839866,0.4787734668691826
47.0,0.9385964912280702,0.572116275153844,0.90836132885405,0.7505963970767136,0.9815229563269877,0.48243255455792106
46.0,0.9385964912280702,0.5844257104135163,0.9087346024636058,0.7457161890879307,0.9817095931317655,0.48205073719003527
45.0,0.9397163120567376,0.5918752666389165,0.9154535274356103,0.7448279894487503,0.9820828667413214,0.4927673783473491
44.0,0.9458753266144083,0.5890862645600875,0.9154535274356103,0.7440314656845953,0.9826427771556551,0.5039711736664286
43.0,0.9481149682717432,0.5833418690996424,0.916013437849944,0.7407042451119247,0.9830160507652109,0.515696036320808
42.0,0.948488241881299,0.5972370649800192,0.956140350877193,0.7377278169297397,0.9830160507652109,0.5160651677991335
41.0,0.9486748786860769,0.599603197046171,0.9570735349010825,0.7407282361788996,0.9837625979843225,0.5140277328342346
40.0,0.9492347891004106,0.5945955457193832,0.9570735349010825,0.7503748552680302,0.9839492347891005,0.5268808976494668
39.0,0.9501679731243001,0.5947694992578612,0.9611795446061964,0.7463047723021936,0.9839492347891005,0.540388176882185
38.0,0.9516610675625233,0.6104480802411795,0.961926091825308,0.7442812713609143,0.9839492347891005,0.528293226106319
37.0,0.9516610675625233,0.6266524819875776,0.9622993654348637,0.751061484205545,0.9845091452034341,0.5425794208048736
36.0,0.9518477043673013,0.6177486361897105,0.9639790966778649,0.7488444509494134,0.9848824188129899,0.5338472645681329
35.0,0.9518477043673013,0.6163476956730861,0.9649122807017544,0.7451057806514019,0.9850690556177678,0.5491028599276015
34.0,0.9520343411720791,0.6197561401493431,0.9650989175065323,0.7523150674474349,0.9854423292273237,0.5652587359813316
33.0,0.9540873460246361,0.6196373043374539,0.965658827920866,0.75308554768118,0.9856289660321015,0.582390773900147
32.0,0.9550205300485256,0.6105319162279172,0.965658827920866,0.746025076965553,0.9863755132512131,0.5744316234272832
31.0,0.9570735349010825,0.6122076888086595,0.9665920119447555,0.7511278516247555,0.986748786860769,0.5638291377723866
30.0,0.95819335572975,0.6042700548427434,0.9712579320642031,0.7456458235887073,0.9884285181037701,0.552073466561834
29.0,0.95819335572975,0.6071823570747997,0.9716312056737588,0.7541244860880918,0.988615154908548,0.5711138155400546
28.0,0.9613661814109743,0.5968773881599463,0.9759238521836506,0.7509830108774386,0.9888017917133258,0.5677047144920546
27.0,0.9621127286300859,0.5914693302002816,0.9762971257932064,0.7510281428514536,0.9888017917133258,0.5516938485110983
26.0,0.9647256438969765,0.5838182028226304,0.9764837625979843,0.7475219620380749,0.9897349757372154,0.5619424116127618
25.0,0.9779768570362075,0.5693885782800935,0.9845091452034341,0.7395293365188731,0.9899216125419933,0.5844201504112994
24.0,0.9785367674505413,0.5628229731994253,0.9856289660321015,0.7335109041231211,0.9901082493467712,0.6087750071748702
23.0,0.9798432250839866,0.567540271603672,0.9858156028368794,0.7242177030558349,0.9916013437849944,0.6352769545051787
22.0,0.9800298618887645,0.5933421104496913,0.9871220604703248,0.7230740881127468,0.9917879805897724,0.6641575545299311
21.0,0.9815229563269877,0.5777754439985506,0.9871220604703248,0.7098872773378583,0.9921612541993281,0.6957932626233772
20.0,0.9815229563269877,0.5566644121360963,0.9874953340798805,0.7016421381891349,0.992347891004106,0.7305877352966934
19.0,0.9820828667413214,0.557260066476021,0.9876819708846585,0.6964708368723298,0.9927211646136618,0.7427340908668616
18.0,0.9826427771556551,0.5412225064011699,0.9876819708846585,0.6872117885072175,0.9930944382232176,0.7839971755167774
17.0,0.9837625979843225,0.523416703639966,0.988615154908548,0.6982481410649272,0.9936543486375513,0.7773937219085484
16.0,0.9837625979843225,0.49363065921365196,0.9888017917133258,0.7002283360959854,0.9938409854423292,0.784320199311275
15.0,0.986562150055991,0.4643453377271206,0.9914147069802165,0.6847015592430273,0.9945875326614408,0.817579796423022
14.0,0.9874953340798805,0.47713881314908785,0.9917879805897724,0.6754015941284935,0.9951474430757745,0.8240509185496415
13.0,0.9888017917133258,0.4985012685117639,0.992347891004106,0.6760961907010772,0.9958939902948861,0.8172353388409946
12.0,0.9891750653228817,0.4983923121602966,0.9927211646136618,0.7324537719654408,0.9958939902948861,0.8020050205183811
11.0,0.9901082493467712,0.4696707435896338,0.9927211646136618,0.7081323700773287,0.996080627099664,0.7887991181930278
10.0,0.9932810750279956,0.47976186145747723,0.9932810750279956,0.7389747973884131,0.9966405375139977,0.7754003505801084
9.0,0.9949608062709966,0.4989750569966801,0.9934677118327734,0.7470199010184149,0.9970138111235536,0.8060214126168614
8.0,0.9953340798805524,0.49887053535399956,0.9945875326614408,0.740470855297142,0.9970138111235536,0.7817741865608513
7.0,0.9970138111235536,0.48330237390308833,0.9979469951474431,0.7176206046963017,0.9977603583426652,0.7630759486545945
6.0,0.9975737215378873,0.4356947275439258,0.9981336319522209,0.6748471927966181,0.9986935423665547,0.7877694521233445
5.0,0.9985069055617768,0.3998504831642468,0.9990668159761105,0.6204379637664841,0.9986935423665547,0.7453234660162686
4.0,0.9988801791713325,0.49985984476987927,0.9992534527808884,0.6089042094452222,0.9988801791713325,0.9316777483492424
3.0,0.9992534527808884,0.49987546616986184,0.9996267263904441,0.5554932774591695,1.0,0.9999999124953364
2.0,0.9996267263904441,0.49990663917304756,0.9998133631952221,0.8332866027279975,1.0,0.999999924995337
1.0,1.0,0.9999999499953366,1.0,0.9999999499953366,1.0,0.9999999499953366
